"mediaID","title","description","categoryID","tags","filename"
"720","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 22 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 22 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 22","807_analitit_5_units_exercise_22_parabola.mp4"
"721","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 21 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 21 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 21","807_analitit_5_units_exercise_21_parabola.mp4"
"722","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 20 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 20 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 20","807_analitit_5_units_exercise_20_parabola.mp4"
"723","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 19 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 19 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 19","807_analitit_5_units_exercise_19_parabola.mp4"
"724","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 18 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 18 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 18","807_analitit_5_units_exercise_18_parabola.mp4"
"725","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 17 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 17 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 17","807_analitit_5_units_exercise_17_parabola.mp4"
"726","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 16 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 16 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 16","807_analitit_5_units_exercise_16_parabola.mp4"
"727","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 15 - פרבולה","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 15 - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,תרגיל בגרות 15","807_analitit_5_units_exercise_15_parabola.mp4"
"728","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 14 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 14 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 14","807_analitit_5_units_exercise_14_circle.mp4"
"729","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 13 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 13 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 13","807_analitit_5_units_exercise_13_circle.mp4"
"730","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 12 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 12 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 12","807_analitit_5_units_exercise_12_circle.mp4"
"731","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 11 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 11 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 11","807_analitit_5_units_exercise_11_circle.mp4"
"732","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 10 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 10 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 10","807_analitit_5_units_exercise_10_circle.mp4"
"733","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 9 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 9 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 9","807_analitit_5_units_exercise_9_circle.mp4"
"734","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 8 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 8 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 8","807_analitit_5_units_exercise_8_circle.mp4"
"735","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 7 - מעגל","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 7 - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,תרגיל בגרות 7","807_analitit_5_units_exercise_7_circle.mp4"
"736","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 6 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 6 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 6","807_analitit_5_units_exercise_6_yashar.mp4"
"737","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 5 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 5 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 5","807_analitit_5_units_exercise_5_yashar.mp4"
"738","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 4 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 4 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 4","807_analitit_5_units_exercise_4_yashar.mp4"
"739","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 3 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 3 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 3","807_analitit_5_units_exercise_3_yashar.mp4"
"740","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 2 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 2 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 2","807_analitit_5_units_exercise_2_yashar.mp4"
"741","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 1 - קו ישר","שאלון 807 - הנדסה אנליטית - תרגיל בגרות 1 - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,תרגיל בגרות 1","807_analitit_5_units_exercise_1_yashar.mp4"
"742","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - פרבולה","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - פרבולה","50","הנדסה אנליטית,פרבולה,שאלון 807,שיעור הקדמה","807_analitit_5_units_class_0_parabola.mp4"
"743","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - אליפסה","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - אליפסה","50","אליפסה,הנדסה אנליטית,שאלון 807,שיעור הקדמה","807_analitit_5_units_class_0_elipse.mp4"
"744","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - מעגל","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - מעגל","50","הנדסה אנליטית,מעגל,שאלון 807,שיעור הקדמה","807_analitit_5_units_class_0_circle.mp4"
"745","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - קו ישר","שאלון 807 - הנדסה אנליטית - שיעור הקדמה - קו ישר","50","הנדסה אנליטית,קו ישר,שאלון 807,שיעור הקדמה","807_analitit_5_units_class_0_hayashar.mp4"
"746","שאלון 807 - הנדסת המרחב - תרגיל בגרות 13 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 13 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 13","807_handasat_hamerhav_5_units_exercise_13_pyramid.mp4"
"747","שאלון 807 - הנדסת המרחב - תרגיל בגרות 12 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 12 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 12","807_handasat_hamerhav_5_units_exercise_12_pyramid.mp4"
"748","שאלון 807 - הנדסת המרחב - תרגיל בגרות 11 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 11 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 11","807_handasat_hamerhav_5_units_exercise_11_pyramid.mp4"
"749","שאלון 807 - הנדסת המרחב - תרגיל בגרות 10 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 10 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 10","807_handasat_hamerhav_5_units_exercise_10_pyramid.mp4"
"750","שאלון 807 - הנדסת המרחב - תרגיל בגרות 9 - קוביה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 9 - קוביה","51","הנדסת המרחב,קוביה,שאלון 807,תרגיל בגרות 9","807_handasat_hamerhav_5_units_exercise_9_kobiya.mp4"
"751","שאלון 807 - הנדסת המרחב - תרגיל בגרות 8 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 8 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 8","807_handasat_hamerhav_5_units_exercise_8_pyramid.mp4"
"752","שאלון 807 - הנדסת המרחב - תרגיל בגרות 7 - פירמידה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 7 - פירמידה","51","הנדסת המרחב,פירמידה,שאלון 807,תרגיל בגרות 7","807_handasat_hamerhav_5_units_exercise_7_pyramid.mp4"
"753","שאלון 807 - הנדסת המרחב - תרגיל בגרות 6 - מנסרה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 6 - מנסרה","51","הנדסת המרחב,מנסרה,שאלון 807,תרגיל בגרות 6","807_handasat_hamerhav_5_units_exercise_6_minsara.mp4"
"754","שאלון 807 - הנדסת המרחב - תרגיל בגרות 5 - מנסרה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 5 - מנסרה","51","הנדסת המרחב,מנסרה,שאלון 807,תרגיל בגרות 5","807_handasat_hamerhav_5_units_exercise_5_minsara.mp4"
"755","שאלון 807 - הנדסת המרחב - תרגיל בגרות 4 - מנסרה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 4 - מנסרה","51","הנדסת המרחב,מנסרה,שאלון 807,תרגיל בגרות 4","807_handasat_hamerhav_5_units_exercise_4_minsara.mp4"
"756","שאלון 807 - הנדסת המרחב - תרגיל בגרות 3 - תיבה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 3 - תיבה","51","הנדסת המרחב,שאלון 807,תיבה,תרגיל בגרות 3","807_handasat_hamerhav_5_units_exercise_3_teyva.mp4"
"757","שאלון 807 - הנדסת המרחב - תרגיל בגרות 1 - תיבה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 1 - תיבה","51","הנדסת המרחב,שאלון 807,תיבה,תרגיל בגרות 1","807_handasat_hamerhav_5_units_exercise_1_teyva.mp4"
"758","שאלון 807 - הנדסת המרחב - תרגיל בגרות 2 - קוביה","שאלון 807 - הנדסת המרחב - תרגיל בגרות 2 - קוביה","51","הנדסת המרחב,קוביה,שאלון 807,תרגיל בגרות 2","807_handasat_hamerhav_5_units_exercise_2_kobiya.mp4"
"759","שאלון 807 - וקטורים - תרגיל בגרות 25","שאלון 807 - וקטורים - תרגיל בגרות 25
וקטורים גיאומטריים","52","וקטורים,שאלון 807,תרגיל בגרות 25","807_vectorim_5_units_exercise_25.mp4"
"760","שאלון 807 - וקטורים - תרגיל בגרות 24","שאלון 807 , וקטורים ,תרגיל בגרות 24
וקטורים גיאומטריים","52",,"807_vectorim_5_units_exercise_24.mp4"
"761","שאלון 807 - וקטורים - תרגיל בגרות 23","שאלון 807 - וקטורים - תרגיל בגרות 23
וקטורים גיאומטריים","52","וקטורים,שאלון 807,תרגיל בגרות 23","807_vectorim_5_units_exercise_23.mp4"
"762","שאלון 807 - וקטורים - תרגיל בגרות 22","שאלון 807 , וקטורים ,תרגיל בגרות 22
וקטורים גיאומטריים","52",,"807_vectorim_5_units_exercise_22.mp4"
"763","שאלון 807 - וקטורים - תרגיל בגרות 21","שאלון 807 - וקטורים - תרגיל בגרות 21
וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 21","807_vectorim_5_units_exercise_21.mp4"
"764","שאלון 807 - וקטורים - תרגיל בגרות 20","שאלון 807 - וקטורים - תרגיל בגרות 20
וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 20","807_vectorim_5_units_exercise_20.mp4"
"765","שאלון 807 - וקטורים - תרגיל בגרות 19","שאלון 807 - וקטורים - תרגיל בגרות 19
וקטורים גיאומטרים","52","וקטורים,שאלון 807,תרגיל בגרות 19","807_vectorim_5_units_exercise_19.mp4"
"766","שאלון 807 - וקטורים - תרגיל בגרות 18","שאלון 807 - וקטורים - תרגיל בגרות 18
וקטורים גיאומטרים","52","וקטורים,שאלון 807,תרגיל בגרות 18","807_vectorim_5_units_exercise_18.mp4"
"767","שאלון 807 - וקטורים - תרגיל בגרות 17","שאלון 807 - וקטורים - תרגיל בגרות 17
וקטורים גיאומטרים","52","וקטורים,שאלון 807,תרגיל בגרות 17","807_vectorim_5_units_exercise_17.mp4"
"768","שאלון 807 - וקטורים - תרגיל בגרות 16","שאלון 807 - וקטורים - תרגיל בגרות 16
וקטורים אלגברים, ישר מישור","52","וקטורים,שאלון 807,תרגיל בגרות 16","807_vectorim_5_units_exercise_16.mp4"
"769","שאלון 807 - וקטורים - תרגיל בגרות 15","שאלון 807 - וקטורים - תרגיל בגרות 15
וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 15","807_vectorim_5_units_exercise_15.mp4"
"770","שאלון 807 - וקטורים - תרגיל בגרות 14","שאלון 807 - וקטורים - תרגיל בגרות 14
וקטורים גיאומטרים, טטראדר","52","וקטורים,שאלון 807,תרגיל בגרות 14","807_vectorim_5_units_exercise_14.mp4"
"771","שאלון 807 - וקטורים - תרגיל בגרות 13","שאלון 807 - וקטורים - תרגיל בגרות 13
וקטורים אלגברים, מישור, ישר","52","וקטורים,שאלון 807,תרגיל בגרות 13","807_vectorim_5_units_exercise_13.mp4"
"772","שאלון 807 - וקטורים - תרגיל בגרות 12","שאלון 807 - וקטורים - תרגיל בגרות 12
וקטורים אלגברים, מישור","52",,"807_vectorim_5_units_exercise_12.mp4"
"773","שאלון 807 - וקטורים - תרגיל בגרות 11","שאלון 807 - וקטורים - תרגיל בגרות 11
וקטורים גיאומטרים","52","וקטורים,שאלון 807,תרגיל בגרות 11","807_vectorim_5_units_exercise_11.mp4"
"774","שאלון 807 - וקטורים - תרגיל בגרות 10","שאלון 807 - וקטורים - תרגיל בגרות 10
וקטורים גיאומטרים, מנסרה, זווית בין וקטורים","52","וקטורים,שאלון 807,תרגיל בגרות 10","807_vectorim_5_units_exercise_10.mp4"
"775","שאלון 807 - וקטורים - תרגיל בגרות 9","שאלון 807 - וקטורים - תרגיל בגרות 9
וקטורים אלגברים, מישור, ישר","52","וקטורים,שאלון 807,תרגיל בגרות 9","807_vectorim_5_units_exercise_9.mp4"
"776","שאלון 807 - וקטורים - תרגיל בגרות 8","שאלון 807 - וקטורים - תרגיל בגרות 8
וקטורים גיאומטריים, פירמידה, וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 8","807_vectorim_5_units_exercise_8.mp4"
"777","שאלון 807 - וקטורים - תרגיל בגרות 7","שאלון 807 - וקטורים - תרגיל בגרות 7
וקטורים אלגברים, מישור,ישר","52","וקטורים,שאלון 807,תרגיל בגרות 7","807_vectorim_5_units_exercise_7.mp4"
"778","שאלון 807 - וקטורים - תרגיל בגרות 6","שאלון 807 - וקטורים - תרגיל בגרות 6
וקטורים אלגברים, ישר,ישרים,מישור","52","וקטורים,שאלון 807,תרגיל בגרות 6","807_vectorim_5_units_exercise_6.mp4"
"779","שאלון 807 - וקטורים - תרגיל בגרות 5","שאלון 807 - וקטורים - תרגיל בגרות 5
וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 5","807_vectorim_5_units_exercise_5.mp4"
"780","שאלון 807 - וקטורים - תרגיל בגרות 4","שאלון 807 - וקטורים - תרגיל בגרות 4
וקטורים אלגברים","52","וקטורים,שאלון 807,תרגיל בגרות 4","807_vectorim_5_units_exercise_4.mp4"
"781","שאלון 807 - וקטורים - תרגיל בגרות 3","שאלון 807 - וקטורים - תרגיל בגרות 3
וקטורים גיאומטרים","52","וקטורים,שאלון 807,תרגיל בגרות 3","807_vectorim_5_units_exercise_3.mp4"
"782","שאלון 807 - וקטורים - תרגיל בגרות 2","שאלון 807 - וקטורים - תרגיל בגרות 2
וקטורים אלגברים, מישורים, ישרים","52","וקטורים,שאלון 807,תרגיל בגרות 2","807_vectorim_5_units_exercise_2.mp4"
"783","שאלון 807 - וקטורים - תרגיל בגרות 1","שאלון 807 - וקטורים - תרגיל בגרות 1
וקטורים גיאומטרים, פירמידה, מקבילית","52","וקטורים,שאלון 807,תרגיל בגרות 1","807_vectorim_5_units_exercise_1.mp4"
"784","שאלון 807 - וקטורים - שיעור הקדמה 1 - וקטורים אלגברים","שאלון 807 - וקטורים - שיעור הקדמה 1 - וקטורים אלגברים
[B]נושאים :[/B] וקטור אלגברי, הצגת ישר במרחב, מצב הדדי בין 2 ישרים במרחב, הצגה פרמטרית של מישור, הצגה אלגברית של מישור, מעבר בין הצגה פרמטרית להצגה אלגברית (מפורשת), שיטת הקרוס, מצד הדדי בין מישורים, מרחק בין נקודות במרחב, מרחק בין נקודה וישר, מרחק בין מישורים מקבילים","52","וקטור אלגברי,וקטורים,וקטורים אלגברים,שאלון 807,שיעור הקדמה 1","807_vectorim_5_units_class_0_part_2.mp4"
"785","שאלון 807 - וקטורים - שיעור הקדמה 1 - וקטורים גיאומטריים","שאלון 807 - וקטורים - שיעור הקדמה 1 -  וקטורים גיאומטריים
[B]נושאים :[/B] וקטור גיאומטרי - גודל וכיוון.
חיבור , חיסור וקטורים גיאומטרים, כלל המשולש, צירוף לינארי של וקטורים, וקטורים מקבילים
מכפלה סקלרית.
הסבר התחלתי על וקטור אלגברי, גודל וקטור אלגברי","52","וקטורים,וקטורים גיאומטריים,שאלון 807,שיעור הקדמה 1","807_vectorim_5_units_class_0_part_1.mp4"
"786","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 5","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 5","53","משוואות לוגריתמיות,שאלון 807,תרגיל בגרות 5","807_logrithem_equatoins_5_units_exercise_5.mp4"
"787","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 4","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 4","53","משוואות לוגריתמיות,שאלון 807,תרגיל בגרות 4","807_logrithem_equatoins_5_units_exercise_4.mp4"
"788","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 3","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 3","53","משוואות לוגריתמיות,שאלון 807,תרגיל בגרות 3","807_logrithem_equatoins_5_units_exercise_3.mp4"
"789","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 2","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 2","53","משוואות לוגריתמיות,שאלון 807,תרגיל בגרות 2","807_logrithem_equatoins_5_units_exercise_2.mp4"
"790","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 1","שאלון 807 - משוואות לוגריתמיות - תרגיל בגרות 1","53","משוואות לוגריתמיות,שאלון 807,תרגיל בגרות 1","807_logrithem_equatoins_5_units_exercise_1.mp4"
"791","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 5","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 5","53",,"807_maarichiot_equatoins_5_units_exercise_5.mp4"
"792","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 4","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 4","53",,"807_maarichiot_equatoins_5_units_exercise_4.mp4"
"793","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 3","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 3","53",,"807_maarichiot_equatoins_5_units_exercise_3.mp4"
"794","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 2","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 2","53",,"807_maarichiot_equatoins_5_units_exercise_2.mp4"
"795","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 1","שאלון 807 - משוואות מעריכיות - תרגיל בגרות 1","53",,"807_maarichiot_equatoins_5_units_exercise_1.mp4"
"796","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 20","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 20","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 20","807_misparim_merokavin_5_units_exercise_20.mp4"
"797","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 19","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 19","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 19","807_misparim_merokavin_5_units_exercise_19.mp4"
"798","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 18","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 18","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 18","807_misparim_merokavin_5_units_exercise_18.mp4"
"799","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 17","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 17","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 17","807_misparim_merokavin_5_units_exercise_17.mp4"
"800","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 16","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 16","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 16","807_misparim_merokavin_5_units_exercise_16.mp4"
"801","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 15","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 15","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 15","807_misparim_merokavin_5_units_exercise_15.mp4"
"802","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 14","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 14","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 14","807_misparim_merokavin_5_units_exercise_14.mp4"
"803","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 13","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 13","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 13","807_misparim_merokavin_5_units_exercise_13.mp4"
"804","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 12","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 12","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 12","807_misparim_merokavin_5_units_exercise_12.mp4"
"805","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 11","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 11","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 11","807_misparim_merokavin_5_units_exercise_11.mp4"
"806","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 10","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 10","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 10","807_misparim_merokavin_5_units_exercise_10.mp4"
"807","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 9","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 9","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 9","807_misparim_merokavin_5_units_exercise_9.mp4"
"808","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 8","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 8","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 8","807_misparim_merokavin_5_units_exercise_8.mp4"
"809","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 7","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 7","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 7","807_misparim_merokavin_5_units_exercise_7.mp4"
"810","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 6","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 6","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 6","807_misparim_merokavin_5_units_exercise_6.mp4"
"811","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 5","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 5","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 5","807_misparim_merokavin_5_units_exercise_5.mp4"
"812","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 4","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 4","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 4","807_misparim_merokavin_5_units_exercise_4.mp4"
"813","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 3","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 3","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 3","807_misparim_merokavin_5_units_exercise_3.mp4"
"814","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 2","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 2","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 2","807_misparim_merokavin_5_units_exercise_2.mp4"
"815","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 1","שאלון 807 - מספרים מרוכבים - תרגיל בגרות 1","54","מספרים מרוכבים,שאלון 807,תרגיל בגרות 1","807_misparim_merokavin_5_units_exercise_1.mp4"
"816","שאלון 807 - מספרים מרוכבים - שיעור הקדמה","שאלון 807 - מספרים מרוכבים - שיעור הקדמה
נושאים : מספר מרוכב - הגדרה, מושגים בסיסיים, פעולות חשבון, המספר הצמוד, חילוק, שורש ריבועי, הצגה קוטבית(פולרית), מעבר בין הצגה קוטבית לאלגברית וההפך, מעגל היחידה, כפל וחילוק בהצגה קוטבית, משפט דה מואבר","54","מספרים מרוכבים,שאלון 807,שיעור הקדמה","807_misparim_merokavin_5_units_class_0.mp4"
"817","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 15","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 15","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 15","807_gdila_deicha_5_units_exercise_15.mp4"
"818","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 14","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 14","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 14","807_gdila_deicha_5_units_exercise_14.mp4"
"819","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 13","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 13","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 13","807_gdila_deicha_5_units_exercise_13.mp4"
"820","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 12","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 12","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 12","807_gdila_deicha_5_units_exercise_12.mp4"
"821","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 11","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 11","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 11","807_gdila_deicha_5_units_exercise_11.mp4"
"822","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 10","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 10","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 10","807_gdila_deicha_5_units_exercise_10.mp4"
"823","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 9","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 9","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 9","807_gdila_deicha_5_units_exercise_9.mp4"
"824","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 8","שאלון 807 - גדילה ודעיכה - תרגיל בגרות 8","55","גדילה ודעיכה,שאלון 807,תרגיל בגרות 8","807_gdila_deicha_5_units_exercise_8.mp4"
